sd,agb
204.8415561,324.65
45.26716385,22.2
263.4042563,598.31
274.0858436,778.16
160.2316965,83.48
282.9743673,1072.51
209.1679064,397.38
214.2059514,435.3
185.8823046,270.71
262.2258319,584.81
203.7520993,320.14
179.0147582,163.54
260.3333139,555.82
213.5658354,430.72
221.2432649,473.62
260.0068519,542.25
162.7420002,114.58
164.3577012,121.69
160.2286881,87.77
143.9583463,71.43
147.9189468,115.27
155.74681,33.34
160.2709257,181.11
182.1192012,190.27
208.5611079,367.28
154.7458657,1.76
154.7303641,1.32
156.2958221,52
38.61089565,116.18
164.356042,120.27
178.7782546,216.73
179.7033639,171.08
170.9796415,155.54
31.39356175,79.51
146.4225971,93.77
159.5471817,69.91
165.2030068,124.12
156.6416173,55.35
176.1797794,162.13
163.9416047,118.44
202.5201251,300.62
160.1103118,84.23
160.1103118,84.12
112.2673894,395.38
155.869691,39.06
156.3955605,55.88
272.5735514,770.54
49.82493257,92.78
209.1101771,392
70.15608933,254.44
342.5794098,1404.65
288.6525613,1020.74
124.9365761,11.35
249.8194181,523.97
266.2593756,661.13
203.7820187,318.61
155.8778206,36.36
112.1186881,399.82
164.3743973,123.57
282.8258029,1063.02
143.6218663,65.68
55.95231109,141.99
123.4108935,450.54
233.2634825,795.04
65.34868782,185.4
111.3002476,372.02
171.5926857,150.56
265.8626673,668.76
180.9066576,245.4
272.5848517,764.03
35.31966747,13.24
31.62066593,88.55
164.44057,126.23
156.3581394,53.11
135.2076819,495.69
156.2958221,51.96
112.1502749,400.46
97.85582987,295.12
230.004318,772.52
112.2860615,394.89
208.6864677,376.8
35.39062908,16.17
155.0825417,11.86
155.0926131,18.55
202.782001,301.31
156.1391657,31.6
155.7418921,36.99
277.1122272,832.82
185.2228802,264.39
274.0970816,771.69
35.69004672,45.89
156.2921741,51.25
163.7624399,111.31
65.48834389,187.72
108.1869942,347.6
67.35559095,217.65
70.0821668,243.7
121.4262903,431.82
237.1997683,508.52
336.8208167,1315.36
260.5103385,563.6
166.2809465,99.71
160.3897866,90.05
166.4608793,105.45
160.1375169,85.15
208.7245556,383.78
158.8868141,59.5
203.0112462,308.82
43.68397399,200.8
205.7250554,345.34
185.2505878,265.66
189.6188378,281.95
55.67965805,152.58
39.8415683,24.02
64.83682494,175.18
184.2655868,534.44
81.44192582,280.67
106.415525,342.12
157.6855679,55.55
48.07329067,120.06
157.6821835,55.36
162.818691,109.14
160.8461098,89.39
160.2958193,83.27
219.6033275,460.51
159.4450335,63.31
144.5620728,74.51
182.4318706,191.54
266.2593756,663.82
160.1103118,84.36
143.5104107,60.15
181.0198085,171.47
205.6432798,342.12
31.5954767,87.95
286.3746227,870.67
143.0577848,42.82
135.2076819,495.29
159.9922045,73.52
80.61336696,263.46
185.7942415,539.65
208.7563155,386.1
208.6907317,371.58
222.1418334,496.33
80.65178292,266.17
195.8443352,289.01
69.00600789,224.8
270.3038474,688.44
185.0587627,262.81
183.7712626,259.51
132.7369454,463.47
208.3416581,352.03
142.8535766,38.24
262.1542467,583.34
202.5201251,300.58
106.415525,340.75
219.5102756,459.42
263.1456717,591.27
208.5611079,366.6
286.3746227,871.51
152.2145299,152.16
80.96934092,269.38
110.7128359,364.84
67.59857026,220.59
48.37986403,129.73
45.53028942,31.6
66.32339059,191.87
274.0858436,773.17
186.18004,281.31
45.1571921,17.01
287.5843878,945.97
211.2417229,416.81
274.4224713,786.06
218.5725887,459.12
156.1163219,42.3
111.4949187,388.4
40.58868451,47.85
44.85907178,98.95
80.64753926,266.39
132.7667468,468.63
66.39537387,193.82
67.50814019,219.6
66.42976835,196.9
160.2375176,88.9
148.8500443,131.53
173.2036778,151.84
142.9268524,39.74
183.0974551,182.11
218.5760335,458.74
210.9015897,407.28
148.7951388,128.21
272.5735514,770.32
288.3603743,1026.01
166.4671912,127.64
69.4249052,228.65
170.9426683,523.02
66.87298183,209.94
66.86786372,210.08
46.52144609,54.88
142.5913448,34.26
81.68192287,276.03
69.42983481,231.02
66.42976835,197.28
121.8777003,433.7
105.4099354,339.17
65.20782813,181.53
144.1561456,72.18
142.3427044,21.46
222.1384439,496.81
170.3284214,146.57
67.35050952,217.01
187.3267097,550.3
219.657332,683.81
118.8665893,423.15
65.20782813,182.88
63.89387132,165.44
132.5239807,462.74
67.26432066,215.16
111.3302315,376.61
40.29213671,33.65
47.99559812,118.61
69.37242593,225.69
67.9288734,222.6
41.33875937,61.8
69.83665975,238.32
180.6088947,224.8
146.7047165,98.13
270.2806424,714.06
48.94226001,131.56
48.4281955,129.88
282.9634818,1067.94
145.2397483,77.9
143.5104107,60.69
45.91557423,110.64
48.06833711,124.23
208.7012274,377.93
270.5525409,702.01
69.4249052,231.46
135.7446268,496.59
66.86786372,207.76
69.42983481,231.38
64.51760192,172.01
355.0014563,1726.05
104.0570883,317.91
51.61709217,146.85
158.7195006,58.38
111.3707159,382.44
157.6855679,55.61
38.58984483,112.23
156.2156605,41.29
159.5961221,66.97
142.3302595,20.68
111.5841397,386.96
185.7942415,536.74
147.2867259,106.5
131.3643521,460.49
134.751009,475.37
49.71880096,88.87
46.30747443,46.26
143.4293473,52.22
70.0821668,245.33
66.43492021,197.83
104.01654,317.54
178.4137555,203.74
97.71104235,291.92
70.20900898,250.36
172.3440884,156.97
47.18692218,67.15
31.63495543,89.81
118.5305482,422.05
122.3991608,433.8
232.2191662,791.39
104.0970107,315.77
117.5200059,413.95
81.33162445,274.64
62.28192479,162.93
70.12866877,252.02
40.32422365,37.83
97.64912399,298.18
85.48107929,261.14
106.415525,341.52
117.1362696,411.35
135.7421055,496.8
48.73912461,74.92
160.6126501,86.56
46.52904013,55.3
36.89082655,36.73
35.66611431,38.29
67.29434114,175.69
208.6907317,379.43
79.75750588,262.04
35.39392275,18.28
48.42422467,105.64
35.31622018,12.34
134.5695159,476.59
46.5720042,87.11
124.9308718,10.32
196.6491332,595.69
45.93804871,68.57
145.7469311,77.27
47.24513413,99.26
111.3333056,377.05
104.3937732,321.1
147.0269812,99.63
64.69030245,173.79
106.494094,344.49
134.7301388,475.74
48.51754889,124.24
160.1384231,178.63
203.0193382,305.73
150.5182947,145.33
147.7319111,110.66
124.9274041,8.93
214.5974592,442.21
143.1181037,40.55
81.34774136,274.03
44.0310294,59.46
40.4664824,1.56
97.67928875,291.69
43.86081816,53.84
111.5872068,385.39
65.3539249,185.35
110.4496344,360.28
110.4496344,358.03
110.8438481,366.26
111.530843,387.39
66.81713073,205.71
105.0648123,323.54
110.4999365,356.45
122.6391111,437.04
125.1044352,457.07
46.04542731,73.36
112.3221246,393.73
48.42422467,105.09
66.7306261,202.21
49.50159456,120.09
51.23232564,109.58
77.45783387,260.6
199.0706329,613.97
66.87298183,209.69
49.8227907,122.89
48.89580305,108.23
68.58983267,195.99
50.28321565,127.01
47.83595175,102.94
61.53641997,162.71
47.75024146,101.91
46.70194754,91.05
49.1482188,115.12
49.8227907,122.04
46.46780383,80.03
49.22429968,118.46
48.42422467,105.13
54.73972354,146.46
48.43673924,104.78
46.56441717,85.65
47.83595175,102.95
46.55471604,85.06
159.975659,169.34
50.34681607,128.12
51.61291918,113.65
52.34353664,122.7
49.21829517,118.05
54.63900904,143.94
51.17635483,135.16
46.76556271,93.33
54.61848263,142.49
45.25400026,9.15
46.83571004,96.19
48.98642118,112.62
69.62660995,219.14
47.24513413,99.21
178.314513,197
149.2715567,136.84
147.9189468,115.71
202.3317427,298.01
47.67877603,101.65
45.93804871,68.82
50.35687285,127.7
54.73972354,146.06
60.47149506,161.45
49.1482188,115.71
53.76533708,133.41
53.60757888,131.97
52.71499714,123.51
46.56441717,85.57
46.54333726,82.85
46.84190367,93.76
57.22048408,158.4
49.8227907,122.4
48.96484201,111.41
145.8196884,82.06
45.08308328,37.75
143.626218,62.14
48.89580305,108.18
143.2229523,44.24
67.12045763,178.22
52.71499714,124.13
53.97274943,138.34
124.9283375,9.53
145.7469311,77.78
49.8227907,121.71
67.25330531,185.29
73.43901498,243.69
52.82427356,124.88
49.50159456,120.05
52.71499714,123.16
68.58983267,197.72
54.34087649,140.24
50.35687285,128.07
52.23692368,119.46
52.2212413,118.57
52.92675414,126.85
56.43841364,153.04
146.9112956,96.16
46.76704795,92.32
45.3791789,58.69
51.30372463,111.54
65.12497502,171.08
54.28913716,139.38
49.1482188,115.39
48.30948295,103.53
52.06481333,115.93
56.72033404,154.78
70.26620377,226.36
53.69931861,132.74
67.12045763,180.73
145.2659996,74.03
67.12045763,179.79
57.22048408,158.3
125.2909697,29.6
49.02028136,113.84
72.06403433,231.69
68.58983267,195.52
73.25616337,234.32
66.58385825,173.88
50.28321565,126.8
49.92544336,125.36
53.32978408,129.37
59.99649926,160.91
49.74575473,120.57
125.0292174,19.38
46.64158133,88.81
51.91246284,114.53
49.74575473,120.62
46.5144283,82.48
52.2212413,118.7
49.50159456,120.07
46.00020531,71.29
52.06481333,117.8
145.685602,76.25
46.97223357,98.29
51.17635483,134.71
51.29069514,110.57
57.1053186,158.25
48.96484201,111.87
49.50159456,120.07
47.41022158,100.33
46.64991132,89.54
47.49463592,100.79
49.21077625,118.33
45.85847168,67.58
50.28321565,127.48
47.49463592,100.55
48.30948295,103.54
46.84190367,94.32
156.0705977,37.28
47.51561476,101.2
48.42422467,105.35
60.8441269,161.68
46.30360502,45.55
46.76704795,91.81
142.6145658,31.42
73.40087522,244.45
54.27843207,138.76
53.13245813,127.15
52.34353664,122.11
54.33496309,140.99
49.83307098,123.41
46.82966139,95.26
164.6574226,113.85
48.96484201,110.31
54.33496309,140.83
52.35286336,121.53
49.74346005,120.29
56.43841364,153.31
47.89814041,103.21
47.50598923,100.92
54.49797494,141.24
45.14853818,45.12
52.35286336,121.21
51.34009415,111.12
51.18081459,109.33
51.44183335,112.09
46.83848919,94.54
52.71499714,122.96
46.84190367,93.72
53.57772576,130.43
53.97274943,138.12
49.21829517,117.31
52.71499714,124.01
49.18924389,117
53.87189547,136.52
46.62549517,88.23
53.87189547,136.81
46.5144283,82.52
50.78883342,133.25
50.51401584,129.96
52.35286336,121.8
47.51212301,101.36
143.6852357,65.63
52.05520903,114.49
67.27223158,186.45
51.63076798,113.42
45.52568626,62.69
51.61291918,113.74
70.26620377,227.2
54.73972354,144.93
55.1038684,148.57
143.3428924,45.99
160.1485761,176.6
66.58385825,174.3
52.06481333,117.56
69.18773449,206.18
47.75024146,102.08
143.5309195,57.17
145.685602,76.84
73.25616337,235.25
46.04041415,72.75
145.2440514,73.23
48.96484201,111.28
52.04399692,115.78
51.44183335,112.04
49.8227907,122.68
49.21829517,117.4
46.61854068,87.61
124.9344722,11.16
37.15837787,49.28
68.35474945,193.87
47.1816009,98.54
35.31233422,8.94
49.79846962,121.34
50.35687285,128.03
145.7469311,77.56
74.86204143,256.11
143.4368404,49.49
49.02028136,113.67
62.26534806,166.55
52.06481333,116.67
49.98728487,125.92
49.50159456,120.21
46.83848919,94.54
35.31619619,11.44
48.89580305,108.27
145.7752591,80.58
53.77826153,133.62
49.1482188,114.8
51.76279073,114.28
143.524226,56.91
49.8227907,122.4
46.68610487,90.35
53.77826153,133.81
46.19318582,76.29
46.56441717,86.53
46.65335416,89.19
124.9313691,10.63
142.8749082,35.2
54.73972354,146.52
45.09905254,40.71
124.9283375,9.63
62.26534806,166.48
51.34009415,111.2
143.460804,51.83
50.84686451,133.84
143.6177544,63.46
149.4097802,138.94
142.9975404,37.16
48.78746637,107.2
51.16980693,134.48
55.1038684,149
146.8587237,95.52
147.4756502,105.95
49.1482188,115.37
48.98642118,112.52
145.6479404,75.99
54.28913716,139.62
148.771642,123.64
54.61848263,142.84
50.28321565,126.92
49.21829517,118.17
50.4331899,128.88
52.06481333,117.86
49.1482188,115.51
49.78895425,121.08
53.77826153,133.95
49.32428378,119.52
45.97966628,69.75
49.18924389,116.91
51.60738173,113.55
54.73972354,146.04
69.62945266,222.54
47.49463592,100.68
47.22928779,98.99
46.46931402,81.28
46.76556271,93.52
47.83595175,102.8
49.02028136,113.45
147.9200031,113.07
53.69931861,132.62
50.5705225,130.36
48.78746637,107.32
46.0812534,74.63
55.1038684,148.65
46.35064388,77.98
46.56948894,87.01
67.12045763,175.9
125.0569332,20.31
142.3346507,16.12
55.15664912,149.28
54.73972354,145.88
36.96783075,42.58
48.89580305,108.11
53.32110626,129.88
56.43841364,152.99
52.34353664,122.25
53.97274943,137.98
49.21829517,117.56
52.35286336,121.35
35.4790549,24.64
47.49463592,100.55
53.45182595,130.17
46.85703026,96.63
50.65216646,131.81
47.65031748,101.64
45.43057369,61.05
47.30318882,99.71
51.76279073,114.34
53.87189547,136
53.32978408,128.95
50.28321565,126.34
45.93804871,68.09
49.79846962,121.33
53.85578401,137.6
49.02028136,112.82
48.96484201,109.94
69.62660995,217.33
47.49463592,100.57
49.18924389,116.44
131.3875469,462.06
47.24055419,99.41
37.25798395,53.35
52.34353664,122.83
45.09905254,40.62
51.16980693,134.22
56.81387067,157.7
46.76704795,92.66
69.50078245,229.52
186.121481,560.82
45.60217122,64.44
35.45775208,22.97
49.02028136,113.04
125.1472465,23.46
58.44310994,136.02
65.56877676,188.89
37.30167561,57.4
49.85482967,124.27
48.96484201,112.11
46.91242234,97.53
53.85578401,137.35
47.89814041,103.22
61.67075447,164.15
48.96484201,109.07
220.9492089,473.11
45.35708005,52.84
49.83307098,123.16
53.30523819,127.46
65.96816704,190.12
41.40382161,39.75
147.4209426,110.88
150.751386,155.04
81.16172844,268.84
46.83848919,94.66
46.64158133,88.71
111.3775639,378.12
52.04399692,114.88
36.08163533,54.75
52.81895397,125.56
51.80521432,114.43
46.64991132,89.65
52.88169852,126.05
81.40830316,274.15
51.09201947,117.83
46.76704795,92.5
146.0960552,111.27
45.13536716,43.67
49.02028136,113.31
53.87189547,136.44
48.43673924,104.87
69.74061097,235.22
89.02065209,208.25
45.18534658,78.44
165.2526628,253.41
50.84686451,133.56
45.78915662,65.82
64.59821533,142.33
94.03638865,285.4
97.76496866,291.14
46.5720042,87.12
47.26399287,99.62
101.0329525,300.4
70.15733321,246.78
45.14346445,46.59
161.7733892,209.01
155.2718399,164.57
80.71286693,264.22
47.49463592,100.66
110.7604322,363.98
46.02754876,72.29
45.21221761,50.47
47.29692828,100.04
105.7669786,339.54
52.24683726,120.34
45.68404685,64.64
206.0709808,654.79
51.30372463,111.48
52.06481333,117.66
45.4995421,55.26
50.62240032,131.14
64.59821533,142.08
49.18924389,116.58
105.502824,339.37
132.5749052,472.32
64.68386801,142.76
50.76631826,112.79
70.04427318,177.12
80.6787223,265.19
45.54347737,63.15
45.58690434,82.15
51.17635483,134.96
47.83595175,102.81
143.3405093,45.49
105.114966,323.58
39.53684346,7.3
39.53650868,6.85
148.3237196,499.5
80.6787223,264.83
46.51684599,52.7
49.02028136,113.35
80.70072976,265.87
46.61854068,87.51
104.9507284,330.05
49.50159456,119.94
147.7329688,110.15
143.9474175,66.73
66.50461661,172.93
44.49198947,66.57
49.8227907,122.12
45.43057369,60.95
52.92675414,126.8
46.4611821,79.73
47.09251072,79.72
44.4849565,66.85
81.03440917,267.19
199.0491222,621.72
183.0684834,615.32
86.5040975,360.14
206.8248631,707.98
134.7397762,474.31
182.3708914,640.13
92.06275651,284.07
46.92918189,97.94
48.89315309,13.06
49.02028136,113.07
182.4600993,628
173.8066815,569.79
206.9996671,712.19
189.7619937,655.89
46.54333726,83.48
206.3104791,693.13
191.6786153,665.72
67.88527839,219.46
110.5236041,489.87
104.1288753,314.62
49.1482188,115.57
87.01571706,377.51
143.0621536,63.48
52.34353664,122.83
54.28913716,139.36
65.39501576,148.75
195.4759868,588.52
46.51746819,82.79
46.56441717,85.35
47.29692828,100.13
49.83307098,123.5
46.54333726,83.41
65.45799726,118.9
49.25820448,118.88
47.51212301,101.35
66.94647861,131.9
46.46520757,80.3
117.4226807,410.48
44.50244298,67.01
69.20933246,223.34
112.1698042,400.15
46.92082424,98
104.1222133,312.79
45.92789205,61.66
66.94663919,208.52
51.16980693,134.42
79.78067462,262.05
70.23117662,253.45
117.2951061,417.8
45.38897617,58.84
104.1274724,312.58
50.72015225,100.78
117.3218702,415.69
54.73058865,137.76
68.93486323,174.93
57.70505829,158.98
45.31045575,52.64
48.42422467,105.33
55.1038684,148.86
69.83371926,237.47
49.62348417,146.93
65.32067335,118.04
110.4663661,359.47
51.34009415,111.21
67.29537542,215.66
81.55652645,279.87
66.92925518,210.83
111.0248622,367.4
199.0799166,615.04
105.2475645,330.47
123.4286411,447.73
114.6306865,406.17
71.46181904,146.36
66.82193092,204.64
49.92431999,122.53
71.09959649,144.74
79.75063977,262.67
119.8491556,424.86
87.31202907,170.87
111.0815262,368.94
45.3484435,79.94
53.85578401,137.24
94.07711234,285.81
69.4395874,226.08
66.90061284,211.42
70.39549987,256.74
65.50088538,187.76
46.55982132,84.51
70.08705018,243.04
45.21221761,49.39
45.09409202,36.36
70.23117662,253.28
107.8574712,346.78
45.08308328,37.6
61.3049278,215.1
134.7667137,474.17
88.86796732,197.95
70.13921662,251.17
92.02929228,283.92
122.6797481,439.62
97.87821126,295.73
70.16096757,255.81
111.3333056,378.68
111.0032816,367.52
111.3333056,379.22
70.16096757,255.02
101.4331707,303.3
87.50139809,172.41
69.98311215,236.55
107.8403347,346.78
49.02028136,113.97
49.27740591,119.02
111.3283869,378.7
102.5340043,308.72
104.9160283,331.07
48.96484201,110.96
86.31146974,289.25
49.21829517,117.54
45.93804871,68.68
48.14070037,120.38
102.5340043,306.92
111.5822994,385.5
52.92675414,126.92
48.7369649,106.74
67.25330531,185.36
111.3283869,379.43
208.5780489,664.83
105.2182937,332.76
45.1159224,39.25
186.7651958,547.65
46.00020531,71.09
46.46520757,80.31
45.52568626,62.72
47.01692815,117.62
94.13530191,285.16
50.49494283,129.45
104.1002984,315.85
88.96757503,201.95
66.72603926,199.79
40.65730518,24.38
69.66204719,236.76
111.0082147,366.59
52.63155126,131.06
87.9212645,183.97
142.2795167,17.52
154.7760063,504.24
79.61943201,259.95
51.912389,135.54
79.61943201,260
69.07739084,222.98
47.11738331,108.64
69.91209012,235.94
111.3499045,378.41
65.66443619,122.44
70.07923661,242.77
44.19202615,59.18
70.39549987,256.42
195.8883063,594.03
185.6666218,545.24
104.0145658,317.72
62.09338858,165.84
46.00020531,71.62
122.6391111,437.05
134.727462,478.81
46.34989257,77.32
47.62368826,73.66
59.50671248,177.23
46.35319067,78.97
110.7604322,361.74
49.02028136,114.06
65.51319595,120.79
69.97337425,239.47
108.1869942,347.35
71.1805777,145.36
100.9841606,301.13
46.04542731,73.82
66.77989263,131.31
77.55284706,168.78
44.73407655,70.48
65.27210218,180.45
64.49524183,107.33
44.85301495,85.75
49.91990023,117.51
87.66262206,177.37
109.9758928,351.43
44.47387217,65.32
44.60558733,68.15
44.96844394,76.05
225.2453123,721.74
142.2140702,10.33
70.07923661,246.28
47.74664065,102.25
46.76704795,92.25
49.8227907,122.27
105.1955219,332.89
256.7754986,893.95
51.61291918,113.67
53.13245813,127.01
49.02028136,113.66
65.66443619,123.05
81.59428599,277.65
123.4286411,447.42
104.1402635,308.47
94.40374371,290.49
112.2655603,397.03
122.6646823,440.76
87.49334922,174.6
49.06335379,14.36
44.74276399,71.84
88.96757503,202.17
51.17635483,134.71
77.55999037,167.71
45.8763398,83.43
69.74061097,234.99
49.21829517,117.82
47.81641331,102.58
154.8593282,506.28
123.4739982,452.38
70.24155801,248.39
111.3333056,380.28
46.35319067,79.11
125.2633612,453.65
44.41022112,62.76
148.2867958,499.99
65.75601072,125.3
64.21225051,95.22
77.55999037,166.96
71.1805777,145.26
45.13536716,43.96
69.44343223,223.59
45.30310107,47.48
67.97425757,220.28
142.2572233,15.3
87.49334922,174.81
47.51212301,101.45
47.1816009,98.61
47.24055419,99.52
45.25298316,51.26
53.32978408,129.16
51.51194016,112.76
67.8681348,221.34
97.89779078,294.75
104.1106814,311.49
46.84280477,94.51
109.369618,346.45
46.00197144,66.02
81.48928815,279.06
42.15830959,47.28
66.81609744,131.01
70.15733321,240.77
148.4646901,128.02
87.67336026,176.96
142.4970747,48.71
67.68920565,138.94
44.24016839,61.77
142.4926885,28.24
117.1549677,410.62
48.98642118,112.68
45.80935616,66.78
93.18219237,282.69
45.75201757,38.29
80.71286693,264.63
77.55999037,167.68
65.17486124,114.33
104.1636662,310.36
65.68983993,124
88.9019823,200.21
87.65384307,176.31
94.13530191,285.87
46.83848919,94.81
69.44343223,223.54
48.34951365,104.17
46.56441717,85.18
134.7503228,476.81
104.1476304,313.51
154.8946853,504.96
70.15733321,245.18
77.55999037,167.28
80.32962999,261.04
48.34951365,104.25
45.09905254,40.51
43.67445766,54.97
75.15573289,151.21
77.55999037,165.79
48.46840101,105.83
146.4191823,102.19
45.96932535,69.58
46.55471604,84.79
142.2140702,18.56
143.9688944,91.19
46.61854068,87.99
143.6099209,76.73
60.8616513,206.72
66.50461661,172.96
39.82042891,7.27
146.3953688,113.29
77.55999037,166.34
72.01533966,149.68
81.47118921,279.76
67.97425757,220.11
143.4564748,66.96
46.46007146,67.26
149.2707193,137.51
89.02065209,207.61
103.8847086,316.52
54.73972354,146.61
69.97337425,238.89
45.38897617,58.88
116.8841185,407.22
62.75408482,168.55
146.9174067,103.99
149.0512179,135.78
56.73460835,155.99
148.047303,119.14
64.75307676,108.75
87.50139809,173.83
106.7340443,344.16
155.2718399,164.46
65.75601072,124.6
46.84655357,72.04
46.29332247,76.97
143.4529619,64.74
68.25144273,220.85
39.98617533,37.13
146.9386526,109.28
52.06481333,117.49
46.83848919,94.61
65.50554457,120.85
145.7529346,104.95
163.980195,232.72
51.91246284,114.57
142.3267465,28.28
49.1482188,116.04
59.00251693,142.85
66.94647861,134.07
111.0526025,365.29
64.7467478,109.22
67.45826261,217.46
92.02430802,281.15
77.55999037,164.73
111.6313645,384.05
148.9880928,134.24
64.7625193,108.12
70.46547525,254.85
45.033719,126.85
147.7121757,110.12
143.428997,61.81
104.0375961,317.11
69.40556871,227.28
94.10257471,284.97
67.89364987,223.02
147.7344495,115.07
146.4268655,90.54
143.1307496,43.38
65.47967043,119.76
81.40830316,271.22
65.79155317,127.85
69.48393194,224.26
45.47721028,81.54
54.28913716,139.71
105.084262,327.74
136.1646043,500.16
49.55898302,129.07
60.37966076,254.58
46.63248183,88.51
65.17486124,114.09
67.75405284,139.43
87.79959233,178.85
104.1402635,309.38
69.50078245,227.84
44.96235124,75.84
47.41022158,100.19
45.80935616,67.05
105.1955219,332.9
147.9181017,115.78
101.4385692,302.82
148.1284369,119.64
67.33096652,214.53
131.3130753,458.45
198.4008125,641.81
117.4333968,411.23
143.5683112,72.53
70.17536825,246.13
45.08654956,38.11
52.34353664,122.25
40.79049531,41.23
44.74836717,72.56
146.9667617,110.31
111.3499045,374.16
146.8587237,94.37
69.98311215,237.12
69.42194726,233.16
42.29650424,48.27
48.24773396,121.41
149.2726035,135.35
88.60853762,190.08
46.29971268,61.83
146.9287781,108.53
46.35064388,78.45
145.3975827,102.64
89.02065209,208.5
70.11150716,239.96
65.75601072,126.16
49.8227907,122.69
46.35064388,77.99
70.29396462,250.66
46.00020531,71.71
47.44411002,131.69
81.13946128,269.23
45.12518056,11.88
55.88666967,176.73
69.74464859,141.38
94.46173208,288.55
104.0929281,311.48
46.23051619,119.01
64.53656797,170.4
49.78895425,121.13
63.54916712,155.6
40.58517208,18.22
51.51658954,149.07
49.21829517,117.37
65.48520814,187.97
48.41533378,90.7
148.4753938,127.55
111.5772942,380.93
70.13146091,247.11
145.7392121,90.5
46.76704795,91.9
69.48393194,224.11
69.45644867,229.41
50.84686451,133.79
144.2476964,72.81
146.8510631,106.41
81.40830316,269.99
87.50139809,172.05
49.13236685,114.39
131.3627889,462.17
80.6787223,262.1
118.8648618,424.76
51.18522872,135.36
87.98913845,185.16
41.90654386,36.69
150.4314549,136.38
65.45799726,119.08
87.98913845,186.64
65.32067335,115.59
87.31202907,171.39
88.98255031,203.88
66.50461661,172.96
65.11908795,112.37
146.8646817,123.3
44.96235124,75.1
144.5724486,98.56
46.76556271,93.62
49.12848271,16.68
146.4453583,91.87
53.57772576,130.82
65.32067335,117.37
143.119505,70.32
145.9796294,95.32
87.88524506,183.4
104.4146954,318.46
81.41067418,281.94
134.7901173,472.74
94.13530191,285.69
65.85396667,190.42
88.86796732,197.77
77.55999037,167.35
125.4580745,451.77
198.9893542,625.84
67.7830247,223.09
116.3714332,406.23
105.1395084,326
81.09423015,271.85
105.1863728,322.98
69.4395874,227.26
96.02094249,292.38
45.01323053,9.25
80.6787223,262.23
98.0164323,296.73
70.74615815,142.31
46.34677807,77.5
143.1102429,53.38
71.09959649,145.19
145.6479404,99.76
77.55999037,167.88
87.31202907,170.59
74.73417968,258.43
69.48393194,225.63
195.4523714,590.06
43.76215944,112.89
65.33570025,185.16
70.15733321,245.34
111.2522708,387.05
101.456787,302.42
65.45806118,187.84
46.08471809,74.78
64.20860942,95.81
67.37703759,219.4
48.89580305,108.68
69.42983481,233.19
64.22046974,97.14
66.69838803,201.62
64.22046974,98.08
89.02065209,207.4
75.62192494,173
87.26904524,170.23
48.96484201,111.15
146.6395846,93.69
64.26914521,98.72
87.78055679,179.62
143.6276445,90.6
103.9756182,310.81
75.93352575,176.97
81.34100948,275.5
66.99648876,212.51
44.96235124,75.13
142.2291778,13.11
69.48393194,224.34
97.90967643,293.91
69.50078245,229.28
112.1282534,401.15
87.78055679,180.53
76.62689101,188.79
69.75772211,140.19
40.99456089,56.09
69.74464859,141.29
66.72609134,200.39
110.4446764,362.48
46.76556271,93.54
48.23906382,123.1
66.76977069,202.87
67.46196062,166.65
120.9916355,430.12
67.31780588,137.42
106.5403626,341.28
134.8456711,481.36
45.80935616,66.65
87.98913845,186.86
105.114966,321.51
105.1946787,325.87
45.57761915,64.09
64.45835305,106.38
106.4006624,338.73
70.20378539,250.01
142.5093583,54.15
147.3701581,108.64
66.94647861,133.65
69.45644867,227.96
46.56441717,86.37
65.32067335,116.39
120.2191565,423.86
80.66255193,265
70.23117662,251.59
66.67762386,202.01
65.75601072,125.01
80.61081957,266.08
41.26430643,31.88
57.7923071,136.14
66.39228096,196.87
66.10589159,129.97
45.57761915,63.85
87.65384307,176.35
67.88527839,219.4
225.080785,700.97
150.5343696,149.28
155.8758302,160.48
155.8758302,160.83
176.1730302,526.62
69.50078245,227.45
43.63124359,54.64
64.46484183,102.37
88.88957062,199.3
110.5445284,355.77
123.4535943,443.58
66.90061284,208.64
101.5855617,306.8
111.3775639,373.61
93.03735092,286.25
67.38302407,216.68
143.2290616,72.25
69.9048209,240.82
71.60133363,146.64
66.86479267,210.46
143.5208625,84.04
69.50078245,226.76
70.15733321,242.08
81.16172844,269.1
70.23117662,254.17
105.1135701,327.11
159.9766357,176.82
147.9200031,118.99
159.4853925,163.39
110.7780823,366.24
81.70873468,276.09
149.0630108,137.94
106.7051812,345.19
88.66628994,192.07
97.80594086,295.5
56.76931639,151.06
69.50078245,229.09
81.46881662,280.01
77.55999037,165.01
45.58690434,81.99
66.66521408,197.35
69.69642974,235.83
81.10148998,270.31
71.1805777,145.63
69.50078245,227.58
143.439805,76.59
81.68098422,277.13
145.7529346,105.43
67.37669888,214.28
105.223956,325.3
103.963692,317.21
143.2052977,71.83
104.9507284,327.76
104.0375961,316.64
69.66990755,236.88
55.12048434,151.88
66.42835593,194.77
39.50708075,10.74
225.1849317,714.54
74.39708531,261.12
64.03508532,166.72
161.239232,196.03
76.62689101,188.96
105.7184602,333.07
88.2871625,188.38
59.4727891,184.73
120.5053791,426.69
65.11538326,112.53
87.50139809,174.12
88.96153636,202.79
143.6238468,92.64
66.8751058,206.83
142.2231501,33.18
49.38540641,133.9
76.31020892,188.07
75.74730469,175
67.29537542,216.5
152.5060263,157.32
39.70748034,0.43
