PLOT_ID,POINT_X,POINT_Y,AGB_T_HA,AVG_YEAR,SIZE_HA
AUS1,146.888994,-42.8391587,227.45,2014,0.045238934
AUS1,147.9675921,-42.94033547,1068.15,2014,0.045238934
AUS1,144.7765284,-41.19337449,112.96,2014,0.045238934
AUS1,146.6330216,-42.71641961,673.73,2015,0.045238934
AUS1,146.6035891,-42.51797861,1773.79,2015,0.045238934
AUS1,147.8986638,-43.08352727,1512.25,2012,0.045238934
AUS1,145.0673816,-41.13713458,1270.25,2013,0.045238934
AUS1,146.6596991,-43.2060657,18.24,2009,0.045238934
AUS1,146.6248068,-42.6013915,375.67,2014,0.045238934
AUS1,146.3857784,-42.26945614,1703.65,2013,0.045238934
AUS1,146.0363498,-41.5732487,164.48,2013,0.045238934
AUS1,147.7416586,-41.52620929,191.45,2010,0.045238934
AUS1,145.0664484,-41.13923176,1068.4,2013,0.045238934
AUS1,145.3593928,-40.99734414,163.5,2014,0.045238934
AUS1,146.4335459,-42.581562,308.06,2014,0.045238934
AUS1,145.5012844,-41.7272415,579.76,2014,0.045238934
AUS1,147.4361923,-41.34526619,276.98,2012,0.045238934
AUS1,146.7217818,-43.04420726,2426.66,2010,0.045238934
AUS1,147.8704235,-42.2569871,286.16,2014,0.045238934
AUS1,146.9782581,-43.31731232,842.54,2014,0.045238934
AUS1,148.0199608,-41.39653464,727.05,2014,0.045238934
AUS1,146.1998811,-41.66754258,106.67,2013,0.045238934
AUS1,147.4729242,-41.46370626,178.78,2012,0.045238934
AUS1,146.8339654,-43.14442781,296.62,2009,0.045238934
AUS1,144.7530802,-41.10925511,148.21,2014,0.045238934
AUS1,148.0652107,-41.33297848,120.56,2010,0.045238934
AUS1,144.9484126,-40.86013304,270.64,2014,0.045238934
AUS1,146.4087054,-42.48564368,6809.22,2014,0.045238934
AUS1,147.8806064,-41.15391789,552.84,2010,0.045238934
AUS1,145.0496041,-41.30035398,442.22,2014,0.045238934
AUS1,145.4613542,-41.47555865,204.66,2010,0.045238934
AUS1,146.5843676,-42.79358596,4133.5,2013,0.045238934
AUS1,147.8540274,-41.91998728,641.76,2012,0.045238934
AUS1,148.0817327,-41.46898814,661.87,2011,0.045238934
AUS1,147.7620998,-41.88715341,1265.13,2010,0.045238934
AUS1,146.8831218,-43.19609818,149.21,2010,0.045238934
AUS1,147.9451427,-41.51760694,527.91,2012,0.045238934
AUS1,147.4373208,-41.20342955,1058.27,2011,0.045238934
AUS1,148.1808349,-41.4286717,417.55,2011,0.045238934
AUS1,145.651844,-41.57837633,128.43,2014,0.045238934
AUS1,145.3401723,-40.91531648,91.25,2014,0.045238934
AUS1,147.8631643,-42.72447537,2252.43,2015,0.045238934
AUS1,147.6561319,-41.03861544,31.82,2009,0.045238934
AUS1,146.7566493,-41.42725621,481.21,2013,0.045238934
AUS1,147.5212479,-41.35172417,727.34,2015,0.045238934
AUS1,147.6351204,-41.35307439,220.59,2010,0.045238934
AUS1,147.8903126,-41.21811591,102.14,2010,0.045238934
AUS1,148.066415,-41.34076341,87.35,2010,0.045238934
AUS1,147.2961227,-41.22013653,387.58,2011,0.045238934
AUS1,145.1806016,-37.36034046,572.77,2012,0.04
AUS1,146.4957244,-37.63958482,743.72,2012,0.04
AUS1,147.876937,-37.00122824,317.14,2012,0.04
AUS1,146.7865968,-36.51785675,117.13,2011,0.04
AUS1,147.7151476,-36.24756768,368.88,2012,0.04
AUS1,149.7041389,-27.28050228,91.99,2006,0.04
AUS1,148.6024962,-37.12561395,306.84,2012,0.04
AUS1,149.6819366,-27.36612212,60.73,2005,0.04
AUS1,148.025586,-36.78103712,397.38,2011,0.04
AUS1,147.5231901,-30.78891931,1.34,2014,0.04
AUS1,141.0452538,-37.83598109,209.6,2012,0.04
AUS1,141.29539,-37.3750939,41.8,2012,0.04
AUS1,147.5327095,-30.78144429,55.83,2014,0.04
AUS1,143.788877,-36.84959816,106.17,2012,0.04
AUS1,146.6973082,-36.51916911,183.65,2011,0.04
AUS1,150.0122472,-27.2843963,75.75,2005,0.04
AUS1,149.1756169,-23.50035809,12.31,2007,0.03
ASI8,136.7867778,-4.858805555,594.995,NA,0.0153
ASI8,131.9671389,-1.55025,388.916,NA,0.0153
ASI4,102.2617409,0.615999691,506.023,2009.5,0.015
ASI4,103.045449,0.494995648,108.776,2009.5,0.015
ASI4,102.1219293,0.639978454,18.3573,2009.5,0.015
ASI4,101.9446429,0.463587816,76.7417,2009.5,0.015
ASI4,103.0660085,0.524994421,231.94,2009.5,0.015
ASI4,102.3952821,0.682215607,320.954,2009.5,0.015
ASI4,102.2682676,0.697706003,163.831,2009.5,0.015
EU1,15.27742844,60.43433639,207.339,2009,0.015
EU1,13.67876425,59.96771453,79.2485,2007,0.015
EU1,13.10211366,60.67188662,43.5877,2014,0.015
EU1,11.39949311,58.62702877,7.61816,2014,0.015
EU1,12.17531553,58.92024752,147.047,2013,0.015
EU1,18.27169203,57.47804735,144.587,2011,0.015
EU1,14.48903381,64.92365752,64.3645,2009,0.015
EU1,14.28310608,62.38234968,93.9066,2012,0.015
EU1,19.95559525,64.9928926,70.0699,2012,0.015
EU1,17.0443029,59.24959622,33.7546,2008,0.015
EU1,23.13245946,65.75831541,64.9211,2012,0.015
EU1,12.59557648,61.70709348,84.3751,2012,0.015
EU1,17.79983191,60.05918157,30.9562,2012,0.015
EU1,13.40664452,57.62397501,57.9735,2008,0.015
EU1,23.10844207,67.74340071,50.3384,2011,0.015
EU1,13.73293909,57.13585389,48.2036,2013,0.015
EU1,14.09236457,58.16474205,233.264,2013,0.015
EU1,20.56471465,68.0114092,55.8434,2011,0.015
EU1,15.4699308,63.39970923,132.69,2009,0.015
EU1,14.89531077,57.5356287,156.752,2009,0.015
EU1,18.45057916,63.60453103,1.16268,2008,0.015
EU1,15.4605464,57.07871187,61.2216,2011,0.015
EU1,21.72545935,66.0715823,80.233,2008,0.015
EU1,20.82746815,67.03269222,63.1321,2008,0.015
EU1,15.79996673,58.98441749,19.5944,2007,0.015
EU1,12.77989212,59.74978433,55.1497,2008,0.015
EU1,23.07775653,67.33898862,87.2607,2010,0.015
EU1,20.88425319,64.40215839,91.3366,2012,0.015
EU1,23.72609471,67.35331878,43.3823,2012,0.015
EU1,19.85450195,64.74957921,96.8889,2014,0.015
EU1,16.50618065,60.41616297,118.333,2013,0.015
EU1,17.83766414,62.64524259,131.759,2012,0.015
EU1,15.64038746,57.43291717,105.205,2007,0.015
EU1,13.72579623,58.36237974,168.762,2011,0.015
EU1,14.08153222,59.80182283,7.29945,2013,0.015
EU1,18.69376597,57.50144262,105.024,2012,0.015
EU1,21.36760905,65.86112923,43.9826,2013,0.015
EU1,17.67765295,62.88980034,81.8274,2012,0.015
EU1,15.36237673,60.93405123,96.9708,2013,0.015
EU1,16.72127049,60.432246,43.4746,2009,0.015
EU1,22.0779012,67.85791517,144.118,2011,0.015
EU1,16.19914299,62.59209421,27.5988,2009,0.015
EU1,13.68134847,61.04059313,88.9635,2007,0.015
EU1,14.83949901,59.74563855,42.4301,2007,0.015
EU1,16.08092199,62.42642002,108.842,2012,0.015
EU1,18.02773841,63.19875811,65.7978,2007,0.015
EU1,17.87426011,59.8676507,92.8522,2011,0.015
EU1,13.86800066,56.19920946,231.681,2012,0.015
EU1,23.23365685,66.56070385,18.7601,2009,0.015
EU1,22.15924085,66.12331215,33.9539,2014,0.015
EU1,15.58667304,56.94965574,106.481,2011,0.015
EU1,14.44443109,60.82640771,77.9064,2013,0.015
EU1,12.82582543,57.15159639,214.773,2013,0.015
EU1,12.88410442,56.98848373,16.273,2011,0.015
EU1,17.4836158,66.17029735,120.18,2014,0.015
EU1,14.91385383,59.88982958,61.8694,2007,0.015
EU1,12.6696235,59.50018389,27.709,2009,0.015
EU1,13.68186802,61.03164602,29.6653,2007,0.015
EU1,17.10417199,64.43183854,84.5558,2010,0.015
EU1,17.83819563,62.64977677,126.425,2012,0.015
EU1,13.43089471,57.25071219,4.14241,2012,0.015
EU1,21.5514897,66.28067616,44.3063,2011,0.015
EU1,14.04244596,64.8023938,66.0444,2009,0.015
EU1,14.89841494,61.95840853,123.07,2013,0.015
EU1,21.2168997,67.06340929,103.052,2013,0.015
EU1,15.1391104,63.08001582,14.9846,2007,0.015
EU1,20.74176347,65.28374803,7.54647,2012,0.015
EU1,16.37492368,65.8948045,133.747,2008,0.015
EU1,18.36295836,60.04469878,128.232,2013,0.015
EU1,20.07944433,64.17171745,61.1807,2009,0.015
EU1,17.55263803,64.42716297,64.5305,2008,0.015
EU1,15.6149924,59.09016248,115.112,2009,0.015
EU1,16.88982466,62.30557303,154.185,2014,0.015
EU1,19.56721785,66.91674141,29.5267,2010,0.015
EU1,15.36249943,62.16003279,61.6617,2013,0.015
EU1,17.88795887,63.47400198,161.965,2013,0.015
EU1,14.83559851,64.24411205,105.431,2013,0.015
EU1,14.77495395,59.79264195,31.6791,2014,0.015
EU1,16.60178965,58.3086372,85.3922,2009,0.015
EU1,17.79658675,60.42008033,136.251,2007,0.015
EU1,16.86267321,61.71008724,162.917,2011,0.015
EU1,18.25962735,65.77917796,31.8439,2012,0.015
EU1,14.03198437,62.21321365,73.3483,2012,0.015
EU1,12.11792562,58.04580452,92.7869,2010,0.015
EU1,19.38224347,64.27577156,0.553389,2011,0.015
EU1,16.07660297,58.50335422,56.5897,2014,0.015
EU1,17.30193222,60.48216823,32.3211,2010,0.015
EU1,15.58350997,63.24104966,102.791,2013,0.015
EU1,19.72470509,67.01469769,25.7903,2014,0.015
EU1,16.3595912,58.95991005,24.6725,2008,0.015
EU1,17.99526932,64.19502261,29.0679,2010,0.015
EU1,15.25907666,64.48911644,38.5066,2012,0.015
EU1,15.36483026,60.02168243,157.559,2010,0.015
EU1,17.48780068,59.17807245,64.0355,2014,0.015
EU1,21.72796361,66.22452837,14.5194,2008,0.015
EU1,16.85137994,64.00318546,28.3963,2008,0.015
EU1,15.78824708,64.19515309,37.0564,2013,0.015
EU1,17.76429874,60.48659846,300.816,2014,0.015
EU1,16.09808875,63.89361133,174.584,2013,0.015
EU1,17.57691521,62.48718527,130.203,2007,0.015
EU1,13.97778439,64.51436943,15.2654,2010,0.015
EU1,16.22260982,57.92507227,18.8767,2014,0.015
EU1,16.23281011,58.82758496,52.2338,2012,0.015
EU1,16.6130984,65.93668333,58.9644,2011,0.015
EU1,16.87082804,62.31031949,92.7335,2014,0.015
EU1,17.15049788,65.36793186,19.9465,2008,0.015
EU1,18.31767634,59.97128066,91.3622,2009,0.015
EU1,14.85150199,60.09544466,188.094,2012,0.015
EU1,19.86830262,65.75039276,40.1106,2008,0.015
EU1,13.65053896,61.140738,4.44366,2011,0.015
EU1,15.29421508,58.13764907,28.3466,2009,0.015
EU1,16.1690974,61.80090261,97.2793,2013,0.015
EU1,17.3179599,63.11839157,77.7133,2007,0.015
EU1,14.46409021,61.4248229,86.9934,2013,0.015
EU1,15.86281869,56.3184633,238.427,2014,0.015
EU1,21.24808058,66.5860757,89.0376,2014,0.015
EU1,12.88483163,62.14466841,107.943,2011,0.015
EU1,15.52642358,65.26065377,50.6869,2012,0.015
EU1,16.52164641,58.14570932,114.727,2014,0.015
EU1,14.50194847,63.82480899,37.8686,2007,0.015
EU1,16.12176466,56.89492547,1.2469,2013,0.015
EU1,18.88433063,64.50510057,92.3922,2014,0.015
EU1,14.83228556,57.14365871,3.74086,2011,0.015
EU1,14.74595878,58.75921652,14.3754,2012,0.015
EU1,18.5421244,59.03986473,45.3562,2008,0.015
EU1,18.75643734,57.90424695,36.652,2011,0.015
EU1,15.75430619,57.31832512,227.15,2014,0.015
EU1,16.80020975,62.11881829,89.7521,2011,0.015
EU1,15.97421207,61.74690562,190.665,2014,0.015
EU1,13.93102857,58.48770837,136.994,2012,0.015
EU1,17.95684688,62.93963148,45.1229,2008,0.015
EU1,12.60362079,57.6923618,133.842,2009,0.015
EU1,14.01275778,62.05169578,37.1115,2012,0.015
EU1,18.42195929,60.2925581,115.41,2008,0.015
EU1,16.94577457,61.91148746,58.5141,2011,0.015
EU1,13.84286196,61.59522846,115.778,2013,0.015
EU1,16.93520244,61.8755835,161.029,2008,0.015
EU1,22.86102374,68.3434726,0.387559,2007,0.015
EU1,15.69474604,59.62462755,122.336,2014,0.015
EU1,18.77270085,65.49519681,26.6007,2013,0.015
EU1,14.35944504,58.66390458,49.9894,2007,0.015
EU1,14.03264175,60.61201854,123.851,2011,0.015
EU1,17.89908901,66.02156715,47.0192,2010,0.015
EU1,17.23312553,66.41651631,110.463,2012,0.015
EU1,16.1507444,62.52846826,31.0955,2014,0.015
EU1,14.73910645,58.75558348,0.775118,2012,0.015
EU1,14.05669854,62.77912714,33.3789,2009,0.015
EU1,16.27230866,58.15937222,333.951,2010,0.015
EU1,13.67502552,61.10601569,2.02454,2013,0.015
EU1,15.29981006,63.96434899,45.7903,2009,0.015
EU1,13.27149824,61.8828523,8.83179,2010,0.015
EU1,17.16323306,65.11486856,52.4946,2008,0.015
EU1,13.64223284,62.6835506,45.2445,2012,0.015
EU1,11.50579416,58.49957044,88.7976,2013,0.015
EU1,13.79773019,57.81757699,274.038,2009,0.015
EU1,16.68629334,60.04956784,67.7911,2010,0.015
EU1,15.80685122,56.55299846,2.4938,2007,0.015
EU1,16.98682299,64.30360285,47.6506,2009,0.015
EU1,23.62021082,66.7447948,21.8689,2010,0.015
EU1,19.09097435,64.06719323,121.447,2007,0.015
EU1,15.22492982,61.84760614,27.5743,2009,0.015
EU1,19.66813852,63.65766483,45.0788,2009,0.015
EU1,15.66061517,59.11122271,150.605,2013,0.015
EU1,19.83620904,67.79385871,60.0587,2009,0.015
EU1,16.64878117,63.68022057,15.7943,2011,0.015
EU1,21.187635,64.28054506,46.1502,2014,0.015
EU1,13.40207886,62.51808244,119.838,2009,0.015
EU1,11.76430387,57.70158294,27.1102,2008,0.015
EU1,15.33742358,57.94385282,237.097,2009,0.015
EU1,19.52019269,65.51665559,35.3595,2010,0.015
EU1,11.94923738,59.73278139,35.4009,2014,0.015
EU1,14.49840308,61.5194055,11.6039,2010,0.015
EU1,19.71620986,63.49469672,46.7746,2009,0.015
EU1,13.42772155,63.29035669,66.7037,2011,0.015
EU1,23.00643058,66.89288845,25.5866,2014,0.015
EU1,16.74650943,61.30719818,191.121,2012,0.015
EU1,17.43228467,59.59373554,135.774,2011,0.015
EU1,21.57815934,66.41962933,67.2066,2013,0.015
EU1,15.93550248,59.71064371,116.45,2013,0.015
EU1,16.1329254,60.83483947,47.6303,2013,0.015
EU1,15.6321698,61.33165252,22.7935,2013,0.015
EU1,14.92929613,57.78731614,109.608,2012,0.015
EU1,16.24523188,65.10837203,40.5601,2014,0.015
EU1,14.31109207,57.28574938,24.3488,2010,0.015
EU1,13.83399754,62.44402971,53.0027,2012,0.015
EU1,15.00922295,59.64086251,147.646,2010,0.015
EU1,13.46310852,62.85570375,52.8546,2010,0.015
EU1,16.10664152,57.84024913,72.0154,2010,0.015
EU1,13.28752143,60.68098654,23.2712,2012,0.015
EU1,22.32529443,67.18219145,0.387559,2014,0.015
EU1,12.98892615,57.30984651,0.775118,2011,0.015
EU1,17.62689527,65.16911282,4.44997,2009,0.015
EU1,14.47636734,57.11875518,156.714,2012,0.015
EU1,15.09793257,61.01059115,77.7322,2007,0.015
EU1,14.80164098,58.02702369,53.8391,2010,0.015
EU1,23.710961,66.10395045,7.44058,2009,0.015
EU1,21.66618124,66.90149603,53.4179,2011,0.015
EU1,12.98408134,59.22451851,379.449,2011,0.015
EU1,15.00996449,63.38893993,179.645,2012,0.015
EU1,13.53856221,55.88094887,139.27,2009,0.015
EU1,15.47636041,58.96452993,72.2365,2013,0.015
EU1,14.80167779,58.02343093,157.553,2010,0.015
EU1,12.6855298,60.75375322,150.816,2012,0.015
EU1,15.47109988,56.15584631,180.218,2013,0.015
EU1,21.55154809,65.97922338,21.7536,2007,0.015
EU1,19.02534881,64.66085982,34.0947,2009,0.015
EU1,17.73403566,60.14831748,95.2085,2014,0.015
EU1,16.57098475,64.13441598,124.569,2013,0.015
EU1,23.382921,65.87116091,88.7377,2013,0.015
EU1,14.08298929,64.7225404,71.4421,2013,0.015
EU1,13.43638328,60.65222975,50.6395,2009,0.015
EU1,15.04575952,58.01072389,60.7939,2012,0.015
EU1,12.27407806,58.11131447,140.361,2008,0.015
EU1,13.61323699,60.77640971,61.394,2013,0.015
EU1,16.14141602,57.98736933,33.4585,2009,0.015
EU1,14.83803617,58.18171695,79.2158,2009,0.015
EU1,19.84556742,64.26365625,88.2149,2011,0.015
EU1,12.47876341,59.82339842,58.7583,2008,0.015
EU1,13.21679805,60.26475301,17.7482,2007,0.015
EU1,17.25105873,61.80352984,182.488,2007,0.015
EU1,16.38077469,63.42585602,97.8947,2008,0.015
EU1,12.93046273,59.40561824,207.27,2007,0.015
EU1,15.07270158,57.01237681,3.16523,2009,0.015
EU1,18.43580855,63.11988472,31.0146,2010,0.015
EU1,15.26637077,64.65051656,144.036,2010,0.015
EU1,23.52219703,66.72253314,15.4049,2012,0.015
EU1,14.27268845,55.59894748,165.535,2007,0.015
EU1,18.10722573,59.57078349,10.1519,2007,0.015
EU1,14.55236392,56.58885193,60.9247,2014,0.015
EU1,12.28505943,58.82325521,171.477,2009,0.015
EU1,18.25532493,60.13521102,109.286,2013,0.015
EU1,14.68471197,61.0365009,157.903,2009,0.015
EU1,19.46093511,63.84580516,69.0312,2013,0.015
EU1,15.1780276,59.52150743,91.5298,2013,0.015
EU1,13.3689585,57.22052568,116.728,2013,0.015
EU1,13.75237137,57.13239212,12.122,2007,0.015
EU1,16.08486613,60.34082701,187.939,2010,0.015
EU1,19.87892831,63.85856543,27.3719,2008,0.015
EU1,21.17478058,64.87752196,120.475,2009,0.015
EU1,16.70247664,62.4955512,201.085,2008,0.015
EU1,15.25277488,58.18059939,84.7141,2009,0.015
EU1,12.58726152,61.68009301,18.6649,2013,0.015
EU1,13.28491108,58.21799807,87.4052,2012,0.015
EU1,14.81522769,64.23075272,81.1042,2013,0.015
EU1,13.50156507,56.6608604,39.6817,2013,0.015
EU1,21.54859179,65.96584214,53.1094,2007,0.015
EU1,19.49531999,67.07452687,34.9548,2012,0.015
EU1,14.17281981,64.59759737,104.281,2007,0.015
EU1,12.86640912,60.68582532,60.3723,2012,0.015
EU1,15.33094817,64.05415695,77.3982,2007,0.015
EU1,13.91915095,63.54909691,142.125,2009,0.015
EU1,16.10880146,63.90699245,97.9955,2013,0.015
EU1,21.7720033,67.66961674,1.47128,2010,0.015
EU1,13.18353885,57.4685419,85.4197,2011,0.015
EU1,16.12185325,56.89842856,8.99752,2013,0.015
EU1,16.35420511,61.27787132,38.0528,2008,0.015
EU1,12.93028789,61.94137021,15.2171,2013,0.015
EU1,14.53332421,58.61907223,181.848,2007,0.015
EU1,17.49453094,59.17434961,97.9923,2014,0.015
EU1,19.98541193,65.38752782,25.7379,2012,0.015
EU1,21.69147997,66.06840599,0.721582,2008,0.015
EU1,12.45938543,59.71327783,23.5043,2007,0.015
EU1,19.48084034,65.09072107,38.172,2008,0.015
EU1,14.98670272,59.53837539,110.554,2007,0.015
EU1,15.47592632,56.15037403,139.404,2013,0.015
EU1,18.17108413,59.7054327,226.527,2014,0.015
EU1,15.06992371,61.4187044,67.1304,2007,0.015
EU1,21.8609357,67.13173622,16.0328,2009,0.015
EU1,14.46970051,62.09708658,2.02882,2010,0.015
EU1,13.6290535,60.4174977,148.301,2013,0.015
EU1,17.37830137,63.35098722,89.8302,2011,0.015
EU1,12.83336541,62.34310044,56.5376,2013,0.015
EU1,18.77359457,66.16966949,27.5294,2014,0.015
EU1,12.74365319,56.83419461,146.337,2010,0.015
EU1,16.48417729,63.99049233,108.382,2008,0.015
EU1,15.30121695,62.75325455,70.528,2011,0.015
EU1,15.64109225,56.35974587,83.4145,2010,0.015
EU1,12.48096518,59.01893706,42.5277,2008,0.015
EU1,13.2447233,62.3133261,60.2153,2009,0.015
EU1,11.8253351,58.66273438,40.7636,2014,0.015
EU1,15.63439876,61.0923088,74.4888,2013,0.015
EU1,14.36310002,58.99247988,153.999,2009,0.015
EU1,18.65326072,57.75030861,75.4938,2012,0.015
EU1,16.38488035,60.61176868,120.749,2007,0.015
EU1,18.66690374,57.53978958,121.421,2012,0.015
EU1,16.57795074,62.20612477,134.887,2014,0.015
EU1,22.70138297,68.34975994,32.291,2013,0.015
EU1,19.79058538,66.51760383,49.4514,2008,0.015
EU1,20.01177577,64.26813486,0.679503,2010,0.015
EU1,21.53684488,66.26775196,30.4444,2011,0.015
EU1,19.19917892,64.86839873,8.33157,2007,0.015
EU1,13.98652345,63.91346172,56.6162,2008,0.015
EU1,12.1043402,57.62571907,164.275,2011,0.015
EU1,13.6887597,62.74718235,0.553389,2007,0.015
EU1,16.09563982,62.81018571,159.455,2014,0.015
EU1,16.02882787,57.04457403,27.8392,2013,0.015
EU1,22.25805559,66.65422421,77.0442,2013,0.015
EU1,18.81309169,63.44374155,69.8811,2014,0.015
EU1,14.45073013,57.07010756,311.13,2014,0.015
EU1,16.77254237,64.91888389,109.179,2011,0.015
EU1,16.42301897,63.9053052,65.0425,2014,0.015
EU1,16.26560772,58.1774224,88.4339,2011,0.015
EU1,16.16083573,60.8435804,83.9333,2013,0.015
EU1,13.68455444,57.79770547,49.958,2010,0.015
EU1,22.01747453,66.17720122,25.6601,2011,0.015
EU1,22.37414751,65.96419787,57.1109,2010,0.015
EU1,19.38901853,66.44666093,37.249,2012,0.015
EU1,22.27607058,66.00594854,15.7675,2013,0.015
EU1,13.79873254,57.79958419,41.8146,2011,0.015
EU1,23.75281457,67.43322307,33.1693,2010,0.015
EU1,12.95827198,56.39226866,134.922,2007,0.015
EU1,13.17171648,60.1936998,91.6668,2011,0.015
EU1,20.58519121,67.52438301,122.907,2013,0.015
EU1,12.49789163,61.73181307,33.5025,2012,0.015
EU1,15.54614399,57.10768134,97.175,2008,0.015
EU1,12.32737042,58.05172347,72.975,2009,0.015
EU1,15.66198211,61.80834915,130.879,2008,0.015
EU1,12.73808004,56.95314641,251.73,2007,0.015
EU1,18.22808304,63.63973793,81.8957,2014,0.015
EU1,15.6206453,56.27768502,6.60117,2013,0.015
EU1,11.79924648,58.47652878,168.986,2012,0.015
EU1,13.91193841,58.07791558,94.5295,2008,0.015
EU1,12.01114758,59.74600374,87.8429,2007,0.015
EU1,19.8990122,65.01724847,56.1579,2013,0.015
EU1,16.90247262,60.9560354,21.7838,2011,0.015
EU1,15.73812595,61.55273339,83.5597,2011,0.015
EU1,11.67806419,58.71807505,66.7876,2012,0.015
EU1,19.96197247,66.33007003,29.2367,2009,0.015
EU1,15.41046598,61.27944522,130.984,2014,0.015
EU1,21.74206431,67.71946909,12.5553,2012,0.015
EU1,21.57674846,66.4142821,79.4011,2013,0.015
EU1,18.08085083,59.12788339,46.2869,2010,0.015
EU1,22.56243545,67.4157016,154.432,2010,0.015
EU1,18.52194978,59.3133769,65.062,2008,0.015
EU1,14.40588195,63.4694585,8.74681,2009,0.015
EU1,17.99798498,63.19921856,0.553389,2007,0.015
EU1,12.58825905,56.92734884,126.833,2010,0.015
EU1,11.99442636,59.73652853,36.236,2007,0.015
EU1,15.4852348,59.53871586,81.3691,2010,0.015
EU1,16.35738718,60.60747084,3.77566,2007,0.015
EU1,18.54358321,63.5906022,128.762,2013,0.015
EU1,12.44751963,57.48971097,46.1264,2013,0.015
EU1,19.04855559,63.34657063,62.9871,2014,0.015
EU1,19.19633471,57.97467139,162.339,2014,0.015
EU1,17.83012188,66.31842243,88.7524,2010,0.015
EU1,14.28083376,59.29023821,20.6972,2014,0.015
EU1,21.36650032,65.85667102,39.6077,2013,0.015
EU1,13.31719883,60.13193297,69.6527,2007,0.015
EU1,18.2381596,63.63951117,107.248,2014,0.015
EU1,15.19034887,56.668176,74.9013,2008,0.015
EU1,17.66696531,64.27680508,34.0418,2007,0.015
EU1,13.37654297,58.42272859,10.556,2007,0.015
EU1,20.88509201,64.26787569,43.4461,2014,0.015
EU1,15.26453859,60.48906073,61.097,2014,0.015
EU1,12.49710258,61.74083421,5.71523,2012,0.015
EU1,12.99385423,57.24526646,84.4252,2009,0.015
EU1,23.58640071,66.31339171,11.8844,2009,0.015
EU1,14.80857092,61.98333996,89.9563,2012,0.015
EU1,15.59626268,57.48491182,36.0366,2013,0.015
EU1,16.24587873,57.12997481,5.10775,2013,0.015
EU1,17.16341236,65.12021613,41.0857,2008,0.015
EU1,14.6196911,56.87062426,12.1316,2007,0.015
EU1,18.58753043,63.76798126,75.7315,2009,0.015
EU1,12.56009906,59.06763815,161.219,2011,0.015
EU1,14.02950057,62.2582339,203.294,2012,0.015
EU1,15.14678564,56.30696954,258.108,2012,0.015
EU1,12.46047507,59.82738582,77.2351,2008,0.015
EU1,15.57018137,61.39991454,71.9765,2009,0.015
EU1,13.5170215,59.76919702,1.93779,2008,0.015
EU1,13.27844775,60.6808343,10.6438,2012,0.015
EU1,21.37635575,66.53400288,60.2878,2009,0.015
EU1,15.90551029,56.96603632,16.4597,2007,0.015
EU1,13.97966203,61.64715057,23.6125,2011,0.015
EU1,20.69927045,65.49474979,14.3308,2013,0.015
EU1,15.75389675,64.41665442,24.2028,2014,0.015
EU1,14.78277895,62.18067725,80.5314,2010,0.015
EU1,14.50865585,61.26369897,64.0313,2010,0.015
EU1,19.37332967,66.15062684,137.109,2011,0.015
EU1,13.12445016,57.17989531,114.251,2012,0.015
EU1,22.29689788,66.34579192,98.1433,2007,0.015
EU1,15.47988708,64.27879203,24.1668,2008,0.015
EU1,16.95388456,61.87086551,16.2952,2008,0.015
EU1,21.13683442,65.80079372,1.98278,2008,0.015
EU1,21.33572069,66.53541474,28.2035,2009,0.015
EU1,16.92363932,61.0364614,67.991,2011,0.015
EU1,11.82559689,58.66004461,253.58,2014,0.015
EU1,16.0153267,60.7896726,148.093,2008,0.015
EU1,15.02499699,58.95520181,221.798,2008,0.015
EU1,21.95779136,66.64000624,48.6935,2007,0.015
EU1,16.16926797,61.8053901,62.7056,2013,0.015
EU1,14.09166238,56.48813917,32.8389,2010,0.015
EU1,15.84111249,64.24779779,0.775118,2008,0.015
EU1,13.04276455,60.19660099,14.567,2014,0.015
EU1,12.23041594,59.80785536,186.721,2008,0.015
EU1,13.29937185,60.64968812,66.9498,2010,0.015
EU1,23.26726114,65.9954658,143.625,2012,0.015
EU1,14.96471717,61.66960309,11.0853,2013,0.015
EU1,21.19358027,67.08053293,22.018,2013,0.015
EU1,15.35786063,60.54228401,47.2261,2008,0.015
EU1,12.60422896,57.68518463,117.005,2009,0.015
EU1,11.84600029,59.08740992,86.7575,2008,0.015
EU1,14.69123955,56.5606057,121.547,2011,0.015
EU1,15.77616609,57.74628941,18.954,2013,0.015
EU1,14.37746503,62.01995957,34.7755,2008,0.015
EU1,16.02275104,61.88451135,148.741,2008,0.015
EU1,14.5348647,60.3888025,185.02,2011,0.015
EU1,15.99564212,62.13129938,66.1858,2008,0.015
EU1,17.99763493,59.1364736,59.3657,2009,0.015
EU1,12.43624325,57.02576076,1.16268,2009,0.015
EU1,14.5358265,56.31561171,63.9055,2009,0.015
EU1,13.6541111,61.22609192,2.47522,2011,0.015
EU1,16.57745863,63.66694471,38.6364,2012,0.015
EU1,13.87378908,63.95236227,130.265,2007,0.015
EU1,14.9420553,58.08442513,3.00536,2013,0.015
EU1,16.93706767,61.92496282,48.6133,2011,0.015
EU1,17.31381215,60.18941028,42.4748,2007,0.015
EU1,23.26316263,68.07024937,20.8591,2007,0.015
EU1,16.56838191,63.70749184,86.6786,2010,0.015
EU1,17.6996934,59.97772979,169.135,2014,0.015
EU1,13.22676962,57.89348819,146.865,2011,0.015
EU1,20.39760097,64.15446664,236.543,2014,0.015
EU1,16.29051593,63.42613363,30.1935,2012,0.015
